run_index,run_directory,config_id,alpha,experimental_seed,method_id,scenario_id,runner_generation,runner_sha256,build_binding_sha256,best_round,validation_loss,validation_accuracy,validation_macro_f1,validation_balanced_accuracy,test_loss,test_accuracy,test_macro_f1,test_balanced_accuracy,scientific_optimizer_steps,run_result_binding_sha256,run_state_status
43,run_043__alpha_0p1_seed_456__RANDOM_TRIMMED_MEAN__CLEAN,alpha_0p1_seed_456,0.1,456,RANDOM_TRIMMED_MEAN,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.458920566867,0.921992977314,0.367925659468,0.416567784436,0.459068217399,0.921878413940,0.367841705203,0.416594029008,36000,0A3F8849BF53702E7F1A07E770BB0C8354C3BC6D4614A68158A39659AF9123CB,IN_PROGRESS
44,run_044__alpha_0p1_seed_456__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,alpha_0p1_seed_456,0.1,456,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,7,0.779764633179,0.880349432790,0.340180167526,0.369273234962,0.780314285109,0.880120789433,0.340041995623,0.369105104393,36000,E78E1E985119E36DF7EEB0B6A32F6A578E68430D9CD31D0DA720C06D2EE15ADD,IN_PROGRESS
45,run_045__alpha_0p1_seed_456__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,alpha_0p1_seed_456,0.1,456,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,5,1.123670915489,0.779922309598,0.161991439390,0.164802986768,1.124213568639,0.779961464168,0.162148239672,0.164910090481,36000,756559E448B6C9C37093014403AC3F8B5F80D46A5BE0AED7C675D5D9B37DB4E2,IN_PROGRESS
46,run_046__alpha_0p1_seed_456__FEDLE_ADAPTED__CLEAN,alpha_0p1_seed_456,0.1,456,FEDLE_ADAPTED,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.549301772570,0.902436961141,0.352250556434,0.378406853927,0.549518327634,0.902319980819,0.352186543779,0.378285386889,36000,61B1E6598E87C584D0A67E5F4CF046121AFD6BDFFE33720F6D4330DABCC5DE97,IN_PROGRESS
47,run_047__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P2,alpha_0p1_seed_456,0.1,456,FEDLE_ADAPTED,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,6,1.417472989919,0.818676633519,0.234066652328,0.269629686183,1.418119799170,0.818632161661,0.234094169200,0.269510638419,36000,D21B5FA70C18A4C3D4C80033141E7B22D6F087AA630D886EDFE70981B7A15D25,IN_PROGRESS
48,run_048__alpha_0p1_seed_456__FEDLE_ADAPTED__SIGNFLIP_MU0P4,alpha_0p1_seed_456,0.1,456,FEDLE_ADAPTED,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,5,2.069317386312,0.800053559586,0.216500597176,0.219246488262,2.069984087955,0.799979117562,0.216375900429,0.219047609752,36000,410FFE5A6C9A7D2C7B8295AD452F0A64AB75D6AA2717B7450D2F7A4D4DFCD003,IN_PROGRESS
49,run_049__alpha_0p1_seed_456__TEA_FL__CLEAN,alpha_0p1_seed_456,0.1,456,TEA_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.906726050863,0.820073629928,0.233512305784,0.273408810122,0.907357173480,0.820062995354,0.233502002360,0.273387357542,36000,F2A57E5C5954481156147C8484F4AA702903AD6E03C7B5CC01FC96918A2B41A4,IN_PROGRESS
50,run_050__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P2,alpha_0p1_seed_456,0.1,456,TEA_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,18,0.880680567751,0.895669021097,0.344299531559,0.375496584501,0.881238120969,0.895567509247,0.344249185366,0.375436758214,36000,156C4B7570149D346D5F8970D1D1B6375222A23A347CDE50367A1335BE17337F,IN_PROGRESS
51,run_051__alpha_0p1_seed_456__TEA_FL__SIGNFLIP_MU0P4,alpha_0p1_seed_456,0.1,456,TEA_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,1,1.757846147800,0.771807162289,0.124458426840,0.142857142857,1.758055976526,0.771807162289,0.124458426840,0.142857142857,36000,B712D7F66525CE45DEFFBFBA60F28705BA6B6A1AC795FF02D8F345EE022D2819,IN_PROGRESS
52,run_052__alpha_0p1_seed_456__ARL_FL__CLEAN,alpha_0p1_seed_456,0.1,456,ARL_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.447209265429,0.909468831995,0.359329526047,0.398288831524,0.447334684589,0.909287560835,0.359216686998,0.398192787968,36000,23C58401F6F2A45AFD4601CEB9B77420A8C5E87DED9492C42D0CA412A2C2A759,IN_PROGRESS
53,run_053__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P2,alpha_0p1_seed_456,0.1,456,ARL_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,18,1.301824387316,0.911984392311,0.359724811463,0.406122145139,1.302528364961,0.911865961820,0.359638412738,0.406097447725,36000,8BF462BA2551D67FAFFBEEBDF1A4E1461D4B2A130940CFE62683354541C3C038,IN_PROGRESS
54,run_054__alpha_0p1_seed_456__ARL_FL__SIGNFLIP_MU0P4,alpha_0p1_seed_456,0.1,456,ARL_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,5,1.070103707825,0.774470639873,0.138242997722,0.150060002039,1.070598818248,0.774596321211,0.138858249525,0.150401100633,36000,020C2BABFBFAAB175B465DEEF377B3793A7AE80C28BCC35A95F89CAE2A6C4F0A,IN_PROGRESS
55,run_055__alpha_0p1_seed_789__FEDAVG__CLEAN,alpha_0p1_seed_789,0.1,789,FEDAVG,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,16,0.227119489164,0.940751400380,0.379662341460,0.425471585781,0.226977440481,0.940772186140,0.379747009048,0.425502440578,36000,A4F057AB2B741FA1E3EB4E423674E2A072F69E0641A8AF3525910230F7F238AE,IN_PROGRESS
56,run_056__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P2,alpha_0p1_seed_789,0.1,789,FEDAVG,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,5,0.745923626075,0.822965750869,0.230462739333,0.283340371234,0.746354513476,0.822925629518,0.230450952292,0.283387744256,36000,435EC4BF048E5C0CC853688F2F8B54E1FECBF17EB63E35198D515BDE6B378C62,IN_PROGRESS
57,run_057__alpha_0p1_seed_789__FEDAVG__SIGNFLIP_MU0P4,alpha_0p1_seed_789,0.1,789,FEDAVG,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,3,0.930447241612,0.772087044961,0.125150454502,0.143194118123,0.930982641912,0.772064809032,0.125095590271,0.143167346340,36000,56EBDD2EDEF3440869568E881BB34E4A2237324233D9B7F03A2544EC6FDBDDA3,IN_PROGRESS
58,run_058__alpha_0p1_seed_789__FEDPROX__CLEAN,alpha_0p1_seed_789,0.1,789,FEDPROX,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,16,0.199954682639,0.922957339887,0.371224604495,0.405790446075,0.199914498279,0.922905617182,0.371547576290,0.405864415367,36000,016CBD6473FFE7B71057160187EA360BDC536FF73D9DB54A56F9EC8CC5BA8482,IN_PROGRESS
59,run_059__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P2,alpha_0p1_seed_789,0.1,789,FEDPROX,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,5,0.753556743591,0.820854787782,0.233164616352,0.276946080893,0.753895623995,0.820801614909,0.233143263956,0.276863173219,36000,2395F613894A52620F8687E109209474B5A33C35C69B9986C68FECEA1DBBFDCF,IN_PROGRESS
60,run_060__alpha_0p1_seed_789__FEDPROX__SIGNFLIP_MU0P4,alpha_0p1_seed_789,0.1,789,FEDPROX,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,4,0.544783771219,0.793587254752,0.201252550439,0.201709837763,0.545215153440,0.793607557122,0.201320428176,0.201769585545,36000,D41DBDB783E356FAE44796B01A366EB0FC2C4D4A8F7E76E167C25D34AD16ED0E,IN_PROGRESS
61,run_061__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__CLEAN,alpha_0p1_seed_789,0.1,789,RANDOM_TRIMMED_MEAN,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,16,0.260947641949,0.939673924603,0.379097172939,0.424246215505,0.260973905375,0.939678275111,0.379129963799,0.424265546985,36000,D873108407A226EFE1F2C47B5FEA5AD6F038F258EF86BA55F125425C9D3FA686,IN_PROGRESS
62,run_062__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,alpha_0p1_seed_789,0.1,789,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.342274667332,0.933481701764,0.374582940057,0.416781866237,0.342286694947,0.933503454303,0.374639494198,0.416813857934,36000,96343F3D2ADE4B2BDF63ED902DEA1AE742A55298B78E869DCD5D24484C75AE7B,IN_PROGRESS
63,run_063__alpha_0p1_seed_789__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,alpha_0p1_seed_789,0.1,789,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,8,0.778680384789,0.849710739567,0.243114667629,0.236670799662,0.779343966997,0.849598109753,0.243004322767,0.236541597556,36000,CE19C1DA05E87A42D5B30C016719A9B1E1EE52F1BF5A43C18ED5A6C0C0E7CBEC,IN_PROGRESS
64,run_064__alpha_0p1_seed_789__FEDLE_ADAPTED__CLEAN,alpha_0p1_seed_789,0.1,789,FEDLE_ADAPTED,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,16,0.223413100457,0.940422695343,0.379398159978,0.425076034618,0.223253881254,0.940452665508,0.379489962024,0.425121833325,36000,DC250E3F65F66CCA5396617F9FF10E68D94661C04A430AF160C9B434B9A43EC9,IN_PROGRESS
65,run_065__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P2,alpha_0p1_seed_789,0.1,789,FEDLE_ADAPTED,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,5,0.746675536668,0.822968651207,0.230448908158,0.283351867922,0.747107459564,0.822927079688,0.230433247755,0.283397754764,36000,383F72418213F814533BEDBAFB117892FCF8B98EF5F63341E0522A76EA26039E,IN_PROGRESS
66,run_066__alpha_0p1_seed_789__FEDLE_ADAPTED__SIGNFLIP_MU0P4,alpha_0p1_seed_789,0.1,789,FEDLE_ADAPTED,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,8,1.649580672936,0.422763500593,0.163411057605,0.249946249106,1.649302431547,0.423009062591,0.163614068656,0.250103185299,36000,62C193E0BAE84DFC8410D483506C721A7E127F20554A7AD57192DADA69E24F53,IN_PROGRESS
67,run_067__alpha_0p1_seed_789__TEA_FL__CLEAN,alpha_0p1_seed_789,0.1,789,TEA_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.850717717168,0.882472964011,0.343150939006,0.338338912184,0.852471344933,0.882314412169,0.343051410406,0.338101164115,36000,EFFF749CF464564B133D705644B540AAA7FF5BE5B8E77345F3F9060D143BBECB,IN_PROGRESS
68,run_068__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P2,alpha_0p1_seed_789,0.1,789,TEA_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.336392688768,0.919783402716,0.364244609343,0.400229754104,0.336493478506,0.919771317972,0.364258201560,0.400227641641,36000,6214AED3E64B7FEB0934318E53E1C8D7F5AFEB5A32F08F4C8BD85FA259C47005,IN_PROGRESS
69,run_069__alpha_0p1_seed_789__TEA_FL__SIGNFLIP_MU0P4,alpha_0p1_seed_789,0.1,789,TEA_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,8,0.459890745214,0.877225284765,0.255605637444,0.282668811804,0.460001655871,0.877130056982,0.255477160511,0.282642439732,36000,80129BC31C506720DC7E39249F127C81DCA065EF222B7E6B4CC3C5BED0D832BF,IN_PROGRESS
70,run_070__alpha_0p1_seed_789__ARL_FL__CLEAN,alpha_0p1_seed_789,0.1,789,ARL_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,16,0.212632170053,0.940419795004,0.379430657390,0.425136315670,0.212529168630,0.940457016016,0.379497625426,0.425187450829,36000,AFC019A3B16542BABB62478CEFF06C219A44EB8F75A9177F0DEB30335DF10D1E,IN_PROGRESS
71,run_071__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P2,alpha_0p1_seed_789,0.1,789,ARL_FL,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,16,0.446845669151,0.929937004646,0.370062050585,0.425223925261,0.446748662013,0.929809873139,0.369960937272,0.425219807943,36000,D3777B981D97FC6B80C5F92EB355AD74A986079340A6D674A69DB16AE67B5D0D,IN_PROGRESS
72,run_072__alpha_0p1_seed_789__ARL_FL__SIGNFLIP_MU0P4,alpha_0p1_seed_789,0.1,789,ARL_FL,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,8,0.596738496683,0.851492997616,0.254717081883,0.244451418589,0.597152717373,0.851338312892,0.254300634747,0.244166260742,36000,2681D85C504B2C61114C5CBB5D46C62658F8733EAFD99D85A549504E30E57625,IN_PROGRESS
73,run_073__alpha_0p1_seed_999__FEDAVG__CLEAN,alpha_0p1_seed_999,0.1,999,FEDAVG,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.323205298050,0.894519036856,0.400261955624,0.420019982763,0.323162376454,0.894273958247,0.399818632650,0.419649209041,36000,80AC3C3288309DB8EE25205820B11CFE0FEF52A967EE3630683D166FCB62AE1C,IN_PROGRESS
74,run_074__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P2,alpha_0p1_seed_999,0.1,999,FEDAVG,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,1,1.195547948915,0.771807162289,0.124458426840,0.142857142857,1.195597031614,0.771807162289,0.124458426840,0.142857142857,36000,4C3C3C037AB3CCB9C61690A97142AD8D03BC30D872CAC849B0B07EBFB9C0025C,IN_PROGRESS
75,run_075__alpha_0p1_seed_999__FEDAVG__SIGNFLIP_MU0P4,alpha_0p1_seed_999,0.1,999,FEDAVG,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,1,1.195547948915,0.771807162289,0.124458426840,0.142857142857,1.195597031614,0.771807162289,0.124458426840,0.142857142857,36000,2687F8728509D852ABCF0D06EC960AA4BC358E212EA173947F19E773A34FCFBA,IN_PROGRESS
76,run_076__alpha_0p1_seed_999__FEDPROX__CLEAN,alpha_0p1_seed_999,0.1,999,FEDPROX,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,20,0.260726357204,0.883218351022,0.397213433755,0.413978243425,0.260815055752,0.883005659527,0.399029979790,0.415026125188,36000,75B062015208F2929C31DB51A0ED80A861AA2D069980B149B1C4A6A8719ABE0B,IN_PROGRESS
77,run_077__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P2,alpha_0p1_seed_999,0.1,999,FEDPROX,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,1,0.915784272153,0.771807162289,0.124458426840,0.142857142857,0.915819466651,0.771807162289,0.124458426840,0.142857142857,36000,D96227286B61156E0CAE38F6C833E22E1503DA6990C09056E598CB6A49CF0FA4,IN_PROGRESS
78,run_078__alpha_0p1_seed_999__FEDPROX__SIGNFLIP_MU0P4,alpha_0p1_seed_999,0.1,999,FEDPROX,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,1,0.915784272153,0.771807162289,0.124458426840,0.142857142857,0.915819466651,0.771807162289,0.124458426840,0.142857142857,36000,4062D0BC079BD17687DA329FFED247375CC2A338CD92E8E4C42C897207689249,IN_PROGRESS
79,run_079__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__CLEAN,alpha_0p1_seed_999,0.1,999,RANDOM_TRIMMED_MEAN,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.334088084207,0.868329946382,0.298066410341,0.374888814578,0.334147340240,0.868170911151,0.297925438881,0.374662002960,36000,BF0D912D86A49731161594DB9C29B433046823BE57B28AD29155728DE792070B,IN_PROGRESS
80,run_080__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P2,alpha_0p1_seed_999,0.1,999,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.554545926423,0.812720304884,0.231425309003,0.253525602472,0.555347216863,0.812537583554,0.231128868228,0.253036339076,36000,182D285B7A4B7A2985EFBBFF7E91706646FE96DEC397A46556C3F5A4BC4F439C,IN_PROGRESS
81,run_081__alpha_0p1_seed_999__RANDOM_TRIMMED_MEAN__SIGNFLIP_MU0P4,alpha_0p1_seed_999,0.1,999,RANDOM_TRIMMED_MEAN,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,1,1.908376449637,0.771807162289,0.124458426840,0.142857142857,1.908422089456,0.771807162289,0.124458426840,0.142857142857,36000,CBA8C94377216E9975541BE1893423DF28120CD00039CCABB4B94DB521BB09BA,IN_PROGRESS
82,run_082__alpha_0p1_seed_999__FEDLE_ADAPTED__CLEAN,alpha_0p1_seed_999,0.1,999,FEDLE_ADAPTED,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.315972957297,0.891449995263,0.392493499693,0.415801643961,0.315945435911,0.891237787158,0.392124508997,0.415478483978,36000,FDEBC642ED07A13684EF96E030AC68DC4D038731453414E3C54EA1E8295A18A9,IN_PROGRESS
83,run_083__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P2,alpha_0p1_seed_999,0.1,999,FEDLE_ADAPTED,SIGNFLIP_MU0P2,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,1,1.195547948443,0.771807162289,0.124458426840,0.142857142857,1.195597031616,0.771807162289,0.124458426840,0.142857142857,36000,00C0BF20BD1C1652175FDCE75EA0E72CC6C0FC957AC1563903DE033988EF2BD1,IN_PROGRESS
84,run_084__alpha_0p1_seed_999__FEDLE_ADAPTED__SIGNFLIP_MU0P4,alpha_0p1_seed_999,0.1,999,FEDLE_ADAPTED,SIGNFLIP_MU0P4,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,1,1.195547948443,0.771807162289,0.124458426840,0.142857142857,1.195597031616,0.771807162289,0.124458426840,0.142857142857,36000,3CBF06112B95AA98601EA8EDC2468837E56183E097EC8F42A971A9F9FF555B7B,IN_PROGRESS
85,run_085__alpha_0p1_seed_999__TEA_FL__CLEAN,alpha_0p1_seed_999,0.1,999,TEA_FL,CLEAN,RUNNER_V6R1_CONTEXT_BRIDGE_ACCEPTED,38F2047D95802F625FE9C597EAC46407F26A3A2874902D6BC3515F798D850CA1,D9BE0D1FF33073102A32B2092E8A5ACD0FDD3A36FEBB9142D88DEAF81E64D611,15,0.708311546439,0.793065193810,0.181651522800,0.285295385937,0.708655300540,0.792996069074,0.181615949891,0.285251978095,36000,EBCF8712E07EBABB97019AC797EF6744019C00E449D58418F126C878819C6274,IN_PROGRESS
