run_id,condition_id,outer_fold,outer_test_subject,alpha,scenario,attack,malicious_count,method,fl_seed,model_seed,random_schedule_seed,early_stop_round,completed_training_rounds,loss,accuracy,balanced_accuracy,macro_f1,first_client_dropout_round,active_client_lifetime_75pct,active_client_lifetime_50pct,final_active_clients,final_mean_residual_energy,final_min_residual_energy,total_normalized_energy_consumed,jain_participation_fairness,scientific_optimizer_steps_accounted,run_result_binding_sha256,run_file_manifest_sha256,run_manifest_entries,class_00_f1,class_01_f1,class_02_f1,class_03_f1,class_04_f1,class_05_f1,class_06_f1,class_07_f1,class_08_f1,class_09_f1,class_10_f1,class_11_f1
84,14,1,101,0.1,signflip_mu0p2,sign_flip,6,arl_fl,456,1039791761,2129548108,,100,2.3471583999215198,0.29865424430641824,0.30435090103007023,0.23618903784105152,65,100,100,22,0.25480310995000716,0.07490232395460109,16.593214225663573,0.8220219685371092,5346,9EC19B765D2A47B37BA8BC79BE368A6A9F510B241CA94F8FA12C55701AE186F1,89F3CE35279F6A90018F64FC7194AA062ACF04006EF4971BD1F5D9B9B454825C,11,0.23134328358208955,0.03225806451612903,0.0,0.8378378378378378,0.0,0.6143106457242583,0.7592067988668555,0.02710843373493976,0.33220338983050846,0.0,0.0,0.0
85,15,1,101,0.1,signflip_mu0p4,sign_flip,11,fedavg,123,466359210,904643126,,100,123.9827674453303,0.09472049689440994,0.08333333333333333,0.01442080378250591,45,100,100,20,0.25322524267724095,0.058712037064530376,17.449347940244163,0.9434963616421554,5662,A648286718F25C556F64146589B64EE8102022597DEA00199DC206F35AA2E9C6,915B04F74553FA2BC2ABF73A370E88AC88FD8BEB44ED34BF6B2A1EA0D4BD4819,11,0.0,0.0,0.0,0.0,0.0,0.17304964539007092,0.0,0.0,0.0,0.0,0.0,0.0
86,15,1,101,0.1,signflip_mu0p4,sign_flip,11,fedprox,123,466359210,904643126,,100,130.2857527144207,0.09472049689440994,0.08333333333333333,0.01442080378250591,45,100,100,20,0.25322524267724095,0.058712037064530376,17.449347940244163,0.9434963616421554,5662,136783B6ECB45117E436EEF2CBB046104B0A9111EBDB8CC99AED03B7980840A7,1E55E76B5E51E4426CF74D5AE753AAB43453BE83714E1D4C713E15724B967243,11,0.0,0.0,0.0,0.0,0.0,0.17304964539007092,0.0,0.0,0.0,0.0,0.0,0.0
87,15,1,101,0.1,signflip_mu0p4,sign_flip,11,random_trimmed_mean,123,466359210,904643126,,100,16.735606726652346,0.13457556935817805,0.14380530973451328,0.03848447490416495,45,100,100,20,0.25322524267724095,0.058712037064530376,17.449347940244163,0.9434963616421554,5662,881E68701DBD92BD8FBC1BCAE0F01CE4B4A82C7D565079D3944AE1F550B1ED94,48C501ADF85DE4DEF1E7D4340B77965CA7B5859FF67D4419E3D30B4E18AE4DB4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2219215155615697,0.2398921832884097,0.0,0.0
88,15,1,101,0.1,signflip_mu0p4,sign_flip,11,fedle_adapted,123,466359210,904643126,,100,128.5608878424449,0.09213250517598344,0.08333333333333333,0.014060031595576618,55,100,100,22,0.24359236354959782,0.07544269872939724,17.71906855581817,0.9131898864220078,5748,144E5D7793AB75E8AB7322902E9801EA3CF7C99D48D6AA65652B8794BA2B06FB,224D4D3C532A218D2295F372791DD1FB8D128C3B0597DE4AA3C0083FD549FB03,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16872037914691942,0.0,0.0
89,15,1,101,0.1,signflip_mu0p4,sign_flip,11,tea_fl,123,466359210,904643126,,100,2.0365175855332525,0.4720496894409938,0.46211734666384147,0.380421306243083,70,85,100,19,0.33293946475965724,0.0881585171419326,15.217349721936504,0.659467480009892,4899,653E42697CC6759EF64AECEE1F59BA7772B4019F3E19C9B2093B078D7ED7AE82,333445AEC4408380A5AC6E02AFAE0DCDE690E0B65B5CF04CA339DEBE8A5F561E,11,0.0,0.0,0.4054726368159204,0.6184738955823293,0.0,0.9635854341736695,0.592,0.0,0.327212020033389,0.8628571428571429,0.7954545454545454,0.0
90,15,1,101,0.1,signflip_mu0p4,sign_flip,11,arl_fl,123,466359210,904643126,,100,15.86107085210196,0.09472049689440994,0.08333333333333333,0.01442080378250591,70,100,100,21,0.2806659483162765,0.07508338595299036,16.681008182351167,0.8530694505166402,5376,B90DC65915D64F771D4BFEBA644784E44C330987040154D8FB3A554F09A747D6,C1BD9361491E1716CB70E36F7AB4337CA7ABBD3AE5910273D1DC595A34F1DF46,11,0.0,0.0,0.0,0.0,0.0,0.17304964539007092,0.0,0.0,0.0,0.0,0.0,0.0
91,16,1,101,0.1,signflip_mu0p4,sign_flip,11,fedavg,456,1039791761,2129548108,,100,64.30013753563227,0.09472049689440994,0.08333333333333333,0.01442080378250591,65,90,100,17,0.2155035920701447,0.07453468281374012,17.69360072629972,0.9615153481887455,5791,7A603AF8289CDDED569F0AB09BB8898CCB93301DB38F05DAE3ACFE8E436329A3,05DE53F24648EFB1D38F1B594FE0FA0AED02173F54ED831585410006D5111463,11,0.0,0.0,0.0,0.0,0.0,0.17304964539007092,0.0,0.0,0.0,0.0,0.0,0.0
92,16,1,101,0.1,signflip_mu0p4,sign_flip,11,fedprox,456,1039791761,2129548108,,100,67.69832371727527,0.09472049689440994,0.08333333333333333,0.01442080378250591,65,90,100,17,0.2155035920701447,0.07453468281374012,17.69360072629972,0.9615153481887455,5791,BE0184E9D941173CC8BACA2FBF0372A31F3FA4B2F4EAE28B39FC3FACA695DDA3,A1E78999FCD97D140445C78A0783BE91114EA284CD25CCF221AE02E78FAA6E81,11,0.0,0.0,0.0,0.0,0.0,0.17304964539007092,0.0,0.0,0.0,0.0,0.0,0.0
93,16,1,101,0.1,signflip_mu0p4,sign_flip,11,random_trimmed_mean,456,1039791761,2129548108,,100,15.543259700139364,0.09472049689440994,0.08333333333333333,0.01442080378250591,65,90,100,17,0.2155035920701447,0.07453468281374012,17.69360072629972,0.9615153481887455,5791,F9B634C158D56E008BE1C5E4EE0A3627507FBDCAD0EA4A281E9D4A4593EC26D4,985D43B48597A335368F4BA6936E2DD87E6BC0C95EBDE0357D9DE9E3F59EF951,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17304964539007092,0.0
94,16,1,101,0.1,signflip_mu0p4,sign_flip,11,fedle_adapted,456,1039791761,2129548108,,100,64.1343283401513,0.09213250517598344,0.08333333333333333,0.014060031595576618,75,100,100,22,0.20936619459974073,0.07566609518735642,17.865447855471032,0.9407780234253728,5800,9EA5CA6AB4B9C88A8FF31FB9232E3C6E1DD1E3516B279B0F09F9C0DD02679255,EE9E889B98100E884FE6DA714A7A55AB5415169438F44C34A3F8C0AD7653B49B,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16872037914691942,0.0,0.0
95,16,1,101,0.1,signflip_mu0p4,sign_flip,11,tea_fl,456,1039791761,2129548108,97,96,1.236900119801239,0.5916149068322981,0.5661282590928438,0.5285155930369168,55,80,100,13,0.2805310849317247,0.07403468281374123,15.872830926175482,0.7168428114456835,5065,98460D0FD59B4BA5BD3DF14B1F7D9A654C79F04B58961C340D02C5B4829F78FC,ECC4091751164FB8E02CA1E96F8596BE658E22D1E7023FABE410403684401A39,11,0.3769230769230769,0.4483695652173913,0.0,0.8646864686468647,0.6403326403326404,0.8141176470588235,0.7100977198697068,0.9017857142857143,0.1437125748502994,0.6914285714285714,0.750733137829912,0.0
96,16,1,101,0.1,signflip_mu0p4,sign_flip,11,arl_fl,456,1039791761,2129548108,,100,15.690966342546925,0.09472049689440994,0.08333333333333333,0.01442080378250591,75,100,100,21,0.2430710232122189,0.07496424482599895,16.92171265432164,0.8635112526310108,5452,BDB14A37C92E2CB6C2E88F86B6D45933A6BA7CC89CB9819E3CC009BF98BD2586,A4E7A7EB3815B1DED7ED993107E1BEE2994BA3AD1B4349A4830D38A2CF5ABCBF,11,0.0,0.0,0.0,0.0,0.0,0.17304964539007092,0.0,0.0,0.0,0.0,0.0,0.0
97,17,1,101,0.1,labelflip_mu0p2,label_flip,6,fedavg,123,466359210,904643126,,100,1.3157799969548765,0.6112836438923396,0.5820927700508632,0.5084391620202872,45,100,100,20,0.25322524267724095,0.058712037064530376,17.449347940244163,0.9434963616421554,5662,AB6AC44BEC2CD505641200874558232BF6A4C437318CCB9CDF66EC7B7D969656,F0F5DBD2597B96D2B5BE86E1633B13FE146DB147A51523B59B2B4FDDAC1ABFC6,11,0.009433962264150943,0.4730878186968839,0.0,0.8764044943820225,0.9589905362776026,0.9428571428571428,0.714828897338403,0.44803695150115475,0.0,0.907103825136612,0.7705263157894737,0.0
98,17,1,101,0.1,labelflip_mu0p2,label_flip,6,fedprox,123,466359210,904643126,,100,1.2786399661630825,0.6557971014492754,0.6150964998785212,0.5690182786815154,45,100,100,20,0.25322524267724095,0.058712037064530376,17.449347940244163,0.9434963616421554,5662,ACD860E8593FC22D15956DAF05D3E701527ED5CC204A4DA0CE6B1BA6ECE6F14B,5998B8A68E34E60FBE9966C1747BEE90756E8E88611AAD704B0EB6CB7192CB44,11,0.6811145510835913,0.5672727272727273,0.06593406593406594,0.9090909090909091,0.9,0.9425287356321839,0.7142857142857143,0.42650103519668736,0.0,0.8967391304347826,0.7247524752475247,0.0
99,17,1,101,0.1,labelflip_mu0p2,label_flip,6,random_trimmed_mean,123,466359210,904643126,,100,1.670677648074385,0.40631469979296064,0.39266609440117,0.33711920394226297,45,100,100,20,0.25322524267724095,0.058712037064530376,17.449347940244163,0.9434963616421554,5662,77476BA6F91FAF15DAD6A1F099BCDB9616084D1E21C33E25E3CA85F9617E68E4,B9297B7051D0D2D662CF80F8BF016E37BF0806D17C610C488010C2925FB3C4BB,11,0.00823045267489712,0.31314878892733566,0.0,0.6666666666666666,0.9622641509433962,0.9315068493150684,0.18723404255319148,0.41739130434782606,0.37988826815642457,0.11594202898550725,0.06315789473684211,0.0
100,17,1,101,0.1,labelflip_mu0p2,label_flip,6,fedle_adapted,123,466359210,904643126,,100,2.0111528380810597,0.4606625258799172,0.44562806318519876,0.3304127711949801,55,100,100,22,0.24359236354959782,0.07544269872939724,17.71906855581817,0.9131898864220078,5748,F2646447E35B01CC36ABC2341C762F098A67822ECE9A68CA563B3CC3DFAD73FF,71F95B5A867B585C75219270DC783F15FE0BAFD4561C9222C63DF8BF036BC432,15,0.0,0.4796747967479675,0.7225130890052356,0.0,0.48811410459587956,0.9473684210526315,0.0,0.5255474452554745,0.0847457627118644,0.14285714285714285,0.5741324921135647,0.0
101,17,1,101,0.1,labelflip_mu0p2,label_flip,6,tea_fl,123,466359210,904643126,,100,1.986343773255437,0.327639751552795,0.32500982921792654,0.23342958765277036,70,100,100,21,0.3838939555731865,0.08796088367178218,13.790623979157687,0.5858402413661794,4310,1D8F16DA53DF195EB02398DE8EF9BF6ADD0DC4754174FDAB2D952BC38E3C3ABB,95964E214AE3737FCCAAFF18AC6ACD09958114E4D64C881AE26902285CAD0346,11,0.019801980198019802,0.010869565217391304,0.3485653560042508,0.0,0.4725609756097561,0.7571115973741794,0.16822429906542055,0.8301886792452831,0.0,0.0,0.19383259911894274,0.0
102,17,1,101,0.1,labelflip_mu0p2,label_flip,6,arl_fl,123,466359210,904643126,,100,1.62843988845067,0.453416149068323,0.4042953836047698,0.3312147265805017,60,100,100,21,0.2801212461899584,0.08139352817777476,16.696259841888075,0.8786477610956738,5348,96984732CAF6428C6A531A1088249E2B2A525A2C2986AB6DE872A8D88C824CC7,A7FA83FD40E8C5BE7756EA8C3E632EBE995B3668871CB683F30DB3E77BA1C1F8,11,0.5427286356821589,0.10358565737051793,0.16744186046511628,0.7523364485981309,0.0,0.7881548974943052,0.2948328267477204,0.1925925925925926,0.0,0.3744292237442922,0.7584745762711864,0.0
