alpha,scenario,method,n_runs,n_outer_folds,n_fl_seeds,early_stop_count,loss_mean,loss_std,loss_median,loss_min,loss_max,accuracy_mean,accuracy_std,accuracy_median,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,macro_f1_mean,macro_f1_std,macro_f1_median,macro_f1_min,macro_f1_max,final_active_clients_mean,final_active_clients_std,final_active_clients_median,final_active_clients_min,final_active_clients_max,final_mean_residual_energy_mean,final_mean_residual_energy_std,final_mean_residual_energy_median,final_mean_residual_energy_min,final_mean_residual_energy_max,final_min_residual_energy_mean,final_min_residual_energy_std,final_min_residual_energy_median,final_min_residual_energy_min,final_min_residual_energy_max,total_normalized_energy_consumed_mean,total_normalized_energy_consumed_std,total_normalized_energy_consumed_median,total_normalized_energy_consumed_min,total_normalized_energy_consumed_max,jain_participation_fairness_mean,jain_participation_fairness_std,jain_participation_fairness_median,jain_participation_fairness_min,jain_participation_fairness_max,scientific_optimizer_steps_accounted_mean,scientific_optimizer_steps_accounted_std,scientific_optimizer_steps_accounted_median,scientific_optimizer_steps_accounted_min,scientific_optimizer_steps_accounted_max
1.0,labelflip_mu0p2,random_trimmed_mean,10,5,2,1,0.7273771073140413,0.15771672049410806,0.7113501777097817,0.5110323962866797,1.0267884596838457,0.7540073945678282,0.05964646170007209,0.7736667973559495,0.6323024054982818,0.8163476461458872,0.7460498316954947,0.05039428683432864,0.7544502531738072,0.6409053044683567,0.810321713444258,0.7413862079733317,0.05283799351273838,0.7524237744631297,0.6323657494092291,0.8086285674657968,19.1,3.4140233677518315,19.5,12.0,23.0,0.2261716510613875,0.02626534843173192,0.22649775819355397,0.1779288855355418,0.2673227074728961,0.0774727922539756,0.004205087284815987,0.07561598735988573,0.07257023593012707,0.08399092364374805,17.359177477174327,0.34186318996524684,17.379897880617506,16.593020123728166,17.825935601926933,0.9795144310449322,0.006516209469208614,0.9792299638160118,0.9695089437200058,0.9910311679302314,5983.9,94.1823880681639,6015.0,5762.0,6104.0
1.0,labelflip_mu0p2,fedle_adapted,10,5,2,0,0.7691211157256713,0.1553662573203191,0.751905697664975,0.6068350824528361,1.0987981319180808,0.7571347002491001,0.034380898345315145,0.7650102594485261,0.6889233954451346,0.8016691212567502,0.7392335263176996,0.04777143388317854,0.7512196547215806,0.6578620211909866,0.8056947367672386,0.7276407317405451,0.056725543090870675,0.7329639046502414,0.6361088021790685,0.8061531354502995,21.4,2.756809750418044,21.5,16.0,25.0,0.22697983284650447,0.03328385286895785,0.223248676757993,0.15900463179040764,0.2701642703163318,0.07951123344089633,0.0029174351667062177,0.07992693834313036,0.0744176579573751,0.0827338390358747,17.33654838719105,0.4834336019331841,17.266516733370874,16.63188258787428,18.25251404315732,0.9193718020884261,0.022043128664219907,0.9197717122982952,0.8702841477742483,0.9553265425538267,5954.6,69.01400823987355,5940.5,5851.0,6065.0
1.0,labelflip_mu0p2,tea_fl,10,5,2,1,0.8061119549523875,0.17304583677285665,0.8153576537294853,0.5317116459292941,1.0562441518962764,0.7559317485746815,0.04082170094986065,0.7492885365757,0.6843397152675503,0.8137609932747025,0.7336363817243496,0.03489104568922375,0.7398635866359631,0.6835744235170459,0.7850710411137033,0.7124245944197403,0.04381047897847894,0.7139625389170062,0.6593197923647026,0.7847358591859113,15.3,1.636391694484477,15.0,13.0,19.0,0.28362335482338075,0.024594596294600757,0.28122116907073347,0.24690076894332832,0.32553429424192604,0.07976966015820552,0.005260043825417131,0.08120301609532543,0.07212932341843067,0.08743370792042487,15.750529771838519,0.33328137486699444,15.789067380491652,14.96309569419533,16.228823421913958,0.7386214287419707,0.02795692425544919,0.7455557697310564,0.6941552131056504,0.772670639481538,5374.6,132.342317075412,5399.5,5116.0,5529.0
1.0,labelflip_mu0p2,arl_fl,10,5,2,0,0.7375357039966585,0.13620870913110306,0.7409393060784459,0.5606498679427498,1.004850598106094,0.7552588647931554,0.04051746068635856,0.7472177415467862,0.7118311242022582,0.8198420533070089,0.7375198843851798,0.043097565976563994,0.7325334063819402,0.679100412296581,0.8050426837242789,0.7276661149377954,0.05010431631128845,0.7273151804750011,0.6638071332997133,0.8122859836887386,24.9,1.9692073983655907,25.0,20.0,28.0,0.2630408185800699,0.03170803704066105,0.26274551274085056,0.19643584930244992,0.3062735890462766,0.09182333711253915,0.021074094717858188,0.08669652452317302,0.07255410211227772,0.14869994778231282,16.32684078665122,0.43209869475294455,16.288926911139328,15.502395439673512,17.204439952820135,0.8503035399398172,0.02419764523371051,0.8541774128369527,0.8114577839087922,0.8778378852885343,5551.5,65.38815726957834,5564.0,5432.0,5675.0
1.0,labelflip_mu0p4,fedavg,10,5,2,1,1.0823302656957987,0.6377991690523943,0.8705802733608008,0.6304789269664798,2.7422675054759464,0.6396576367738078,0.20578033424745637,0.7023592434844461,0.12939958592132506,0.7971014492753623,0.6159416486911736,0.19134935073520618,0.6700881372576288,0.15159511265288347,0.789705232183814,0.6010984934438166,0.20485505904865528,0.6592015881360904,0.12979513665002854,0.7926713802932667,19.1,3.4140233677518315,19.5,12.0,23.0,0.2261716510613875,0.02626534843173192,0.22649775819355397,0.1779288855355418,0.2673227074728961,0.0774727922539756,0.004205087284815987,0.07561598735988573,0.07257023593012707,0.08399092364374805,17.359177477174327,0.34186318996524684,17.379897880617506,16.593020123728166,17.825935601926933,0.9795144310449322,0.006516209469208614,0.9792299638160118,0.9695089437200058,0.9910311679302314,5983.9,94.1823880681639,6015.0,5762.0,6104.0
1.0,labelflip_mu0p4,fedprox,10,5,2,1,1.0772238115690782,0.6438772306540576,0.8560257470510048,0.6098308769171471,2.7518811309806557,0.6397318920502457,0.20221642779918647,0.7066994677657874,0.14233954451345757,0.797137216189536,0.6153842688036064,0.18993114319166288,0.6741080788444918,0.1645995837305586,0.7798002948589481,0.6010581261962828,0.20970533865627006,0.6679777513024538,0.1273342342807486,0.7894482764346521,19.1,3.4140233677518315,19.5,12.0,23.0,0.2261716510613875,0.02626534843173192,0.22649775819355397,0.1779288855355418,0.2673227074728961,0.0774727922539756,0.004205087284815987,0.07561598735988573,0.07257023593012707,0.08399092364374805,17.359177477174327,0.34186318996524684,17.379897880617506,16.593020123728166,17.825935601926933,0.9795144310449322,0.006516209469208614,0.9792299638160118,0.9695089437200058,0.9910311679302314,5983.9,94.1823880681639,6015.0,5762.0,6104.0
1.0,labelflip_mu0p4,random_trimmed_mean,10,5,2,1,1.0917622105135503,0.5249024249256503,0.8891234152558867,0.6310981184332416,2.4275327012652443,0.6335201644329211,0.1627533922061289,0.6698054743739674,0.2417184265010352,0.7946692991115498,0.6088629167884411,0.14980249248984048,0.6208247977551103,0.277506933947891,0.7743843680705172,0.5869662425605986,0.17044270175082135,0.605750562886624,0.21251105975152132,0.7810588148224972,19.1,3.4140233677518315,19.5,12.0,23.0,0.2261716510613875,0.02626534843173192,0.22649775819355397,0.1779288855355418,0.2673227074728961,0.0774727922539756,0.004205087284815987,0.07561598735988573,0.07257023593012707,0.08399092364374805,17.359177477174327,0.34186318996524684,17.379897880617506,16.593020123728166,17.825935601926933,0.9795144310449322,0.006516209469208614,0.9792299638160118,0.9695089437200058,0.9910311679302314,5983.9,94.1823880681639,6015.0,5762.0,6104.0
1.0,labelflip_mu0p4,fedle_adapted,10,5,2,0,1.1785235762491344,0.4960290153994769,1.030068715215759,0.6537582478372778,2.4241720762800574,0.5748955658264583,0.16333262069909504,0.6210406306101814,0.24889543446244478,0.7692705638903259,0.5606098935647962,0.15649937880823953,0.6301180049694888,0.26286826287991366,0.7031978831184161,0.5329321583621367,0.1771878641984195,0.6050788309788319,0.19481936845621853,0.7015819177676107,21.4,2.756809750418044,21.5,16.0,25.0,0.22697983284650447,0.03328385286895785,0.223248676757993,0.15900463179040764,0.2701642703163318,0.07951123344089633,0.0029174351667062177,0.07992693834313036,0.0744176579573751,0.0827338390358747,17.33654838719105,0.4834336019331841,17.266516733370874,16.63188258787428,18.25251404315732,0.9193718020884261,0.022043128664219907,0.9197717122982952,0.8702841477742483,0.9553265425538267,5954.6,69.01400823987355,5940.5,5851.0,6065.0
1.0,labelflip_mu0p4,tea_fl,10,5,2,2,1.1115292728155688,0.6758623950524004,0.9292538223873512,0.6249444862755947,2.957961452476889,0.6545775812203931,0.1815322764618646,0.6910328285679614,0.15662078785002373,0.782608695652174,0.6335644329957286,0.18069106986880468,0.6869876304201303,0.14385824458834096,0.7572945221470655,0.6149120333835173,0.1878498402640542,0.6703177445579631,0.10843829348421478,0.7559446348891448,14.6,1.429840705968481,14.5,13.0,17.0,0.28343876161631687,0.023136232816779286,0.2817781592038133,0.25434380759250097,0.31989594524879134,0.07963546752958219,0.0025707520762035595,0.07953727525769867,0.07458150004592293,0.08244429513600272,15.755698381636307,0.3101941005205275,15.761229929611902,15.25400524026131,16.358324844285566,0.7479125234087068,0.032093147125196154,0.7491701371682956,0.6980132797026464,0.798028868694325,5394.9,185.21606001880315,5399.0,4961.0,5629.0
1.0,labelflip_mu0p4,arl_fl,10,5,2,0,1.00130151536302,0.32057770503284866,0.9607850822229396,0.5919924951006696,1.667995722082004,0.6537377642589765,0.1294571942848409,0.6918689035452819,0.4054982817869416,0.8065183652353854,0.6261056038786018,0.13439556814556203,0.6853702668637707,0.3426388692437381,0.754918118275652,0.6033272672146193,0.14957274035934615,0.6633889465612269,0.28303289102562623,0.7422103640698591,25.4,1.0749676997731399,25.0,24.0,27.0,0.26087992849954195,0.030053102585437638,0.2614765817239947,0.19564660799454833,0.2991408485002464,0.08710475336205989,0.006676284608358782,0.08622928006196574,0.0756557510137083,0.09739229663387093,16.387345708906004,0.39104811105881754,16.4047450743413,15.702112174962357,17.226538709441378,0.8676078668160976,0.029328094220232106,0.8643757708071099,0.7994244144216165,0.8996041741633681,5566.3,86.32631889136321,5577.5,5387.0,5687.0
0.1,clean,fedavg,10,5,2,0,1.0952872706873347,0.3180107219195699,1.076974238293237,0.737855802283706,1.6432997826833902,0.6616385136153774,0.08288590295156958,0.6665008614716756,0.522256728778468,0.771964461994077,0.6335096737121734,0.06745126689641896,0.6443203476984318,0.5149338864777283,0.726836736255187,0.5975352693509297,0.0851229083966856,0.6094831594636356,0.4373845544332851,0.6995066469056272,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,clean,fedprox,10,5,2,0,1.0471362281446368,0.2836148818042752,1.0313354143753513,0.6802685219376308,1.562598659138255,0.6777296313500237,0.07204183500955846,0.6631547359410717,0.5486542443064182,0.7816864976720124,0.6557705268331521,0.06141649655890186,0.6491594575954505,0.5409546343052755,0.7525260163707649,0.6256097133335424,0.0815327028414494,0.6237822779996862,0.4715630504962432,0.7438256771813251,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,clean,random_trimmed_mean,10,5,2,0,1.3248498415570074,0.20600987950968433,1.266448356743119,1.0695313305868919,1.6515534585553913,0.5608782762322541,0.0680214554033793,0.5679445265180808,0.42339544513457555,0.6643632773938796,0.5281260493679015,0.05146638213744112,0.5269234091252278,0.4186546146648383,0.6160003812690141,0.47941255057028426,0.06504968047291672,0.47704976294040513,0.3376860146130048,0.573347125108008,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,clean,fedle_adapted,10,5,2,0,1.1835658414691803,0.1378651373848197,1.1550488798537557,1.004245171071511,1.391827062050008,0.6362520985383242,0.040445039286616274,0.647942413182216,0.5424481737413623,0.6865745310957552,0.614035803672716,0.056034958536463536,0.6172767391211661,0.48823294334121053,0.6993711864547366,0.572878223548105,0.067223053502538,0.5771055870821484,0.4342046709239324,0.6717775043472662,19.6,2.590581230363393,20.0,15.0,22.0,0.21475067947135548,0.02492689819046996,0.21226551603929542,0.1673920763924799,0.2510704409241392,0.0678177625772244,0.005178192070333781,0.06649741349582652,0.060763890723451314,0.07566609518735642,17.678964681695224,0.3373245257450259,17.682655031829583,17.04808358709336,18.128804632123703,0.9271706222170899,0.016044357083548556,0.9258635570612039,0.9086881950044866,0.9522222486728402,5795.2,104.12684572193666,5787.0,5670.0,6003.0
0.1,clean,tea_fl,10,5,2,0,1.5761482043026729,0.2400197906559914,1.5859042198422797,1.1954366840567134,1.925680740446823,0.5144004099463452,0.05978168731443519,0.5041611150235761,0.4491609081934847,0.6587565258661604,0.47043567464886643,0.05291931524588184,0.4614231912085515,0.39078528782196176,0.5542388458727365,0.4043579100502197,0.05549523371482227,0.38234222905799764,0.3468034227087721,0.5045149508039612,18.7,1.5670212364724212,18.5,17.0,21.0,0.3319819683398898,0.035599385472675896,0.33010804935328353,0.27675568702247066,0.3945328928226695,0.08488469002473076,0.0038361099941429124,0.0845468065740662,0.07879436573743842,0.0903334244295626,14.396488593376265,0.5815478886684317,14.380090342481491,13.49273373617216,15.3904578759109,0.6376716161839892,0.04128556300865106,0.6411527355023925,0.5654909168021489,0.6917184014387743,4548.5,182.75621284468917,4528.5,4252.0,4780.0
0.1,clean,arl_fl,10,5,2,0,1.1376023598798954,0.21355963252754376,1.2124941789204309,0.8356463316044709,1.529588008272475,0.6265240132120768,0.08574740366835581,0.6289323167354414,0.4663561076604555,0.7324777887462981,0.5880771729683509,0.0712369154324859,0.6022041182140636,0.471361003065446,0.6896021978343416,0.5426623533164007,0.08376170376827322,0.5592637119929991,0.40104152441732294,0.6570142675237509,22.7,2.7100635498903793,22.5,19.0,26.0,0.250771148656656,0.02805781695107676,0.24586895228420608,0.19835422996697405,0.2957830697731629,0.07510615908679333,0.011734164073494204,0.0759187458543063,0.05871022004564061,0.09583495909466055,16.670391544506806,0.3589439554637103,16.72216371128127,15.796129979320696,17.15072529421346,0.8784925506027269,0.022908111544617284,0.8810536751259197,0.8308666978241679,0.9138470676932215,5397.8,70.69464854805726,5409.0,5301.0,5524.0
0.1,signflip_mu0p2,fedavg,10,5,2,0,26.655209509089254,19.169779985016206,18.073309766447917,4.3689621327395765,65.30557494849235,0.12025636448325287,0.03172752661284094,0.12256509752209979,0.06262939958592133,0.16399379203310915,0.10121283900039742,0.03849819175273279,0.08333333333333333,0.08333333333333333,0.18934302585831583,0.026010148984365617,0.022762293677911008,0.018196861638134647,0.009823023218054878,0.08592090369198803,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,signflip_mu0p2,fedprox,10,5,2,0,26.72357653302371,19.60079405564114,17.632587282236706,3.611085441281496,66.3173270042213,0.12143319788376199,0.04302283464122282,0.12078667872943617,0.051257712387280496,0.184106614017769,0.10955080193157259,0.040943860688979705,0.08333333333333333,0.08333333333333333,0.18717252980625168,0.03111122923248887,0.025381872620570536,0.01974363009735284,0.008126410835214447,0.0901747786483124,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,signflip_mu0p2,random_trimmed_mean,10,5,2,0,2.4272208147833596,0.8711042557004665,2.3300575051383667,1.3819857661241826,4.082989943747317,0.39989492521080877,0.1227822679427668,0.44147637477431634,0.17132505175983437,0.5325765054294176,0.36739858416074855,0.119348013204832,0.3994775742747991,0.1582351081605925,0.4931529107228698,0.2873511584374024,0.12194784757136683,0.31604243940794446,0.08289397703056464,0.4320735642220807,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,signflip_mu0p2,fedle_adapted,10,5,2,0,21.23766604385677,13.707238716021255,16.488761544133403,6.525918564892654,44.067700749955364,0.13119049480011724,0.06155984875041449,0.11790537446189231,0.051257712387280496,0.24418003103983446,0.11124319312979385,0.04478014341946743,0.08333333333333333,0.08333333333333333,0.2000415979053727,0.03374887947601846,0.03190908439017477,0.019423983909002636,0.008126410835214447,0.10912322410027864,19.8,2.5298221281347035,20.0,15.0,22.0,0.21480004937904615,0.024928298476352716,0.21251236557774877,0.1673920763924799,0.2510704409241392,0.06852279247279838,0.005218676991843465,0.06677413011380573,0.060763890723451314,0.07566609518735642,17.677582324279886,0.3358952245054444,17.682655031829583,17.04808358709336,18.128804632123703,0.9282423273953293,0.01755445313890644,0.9258635570612039,0.9086881950044866,0.9543692215926036,5793.9,101.28666688606594,5787.0,5670.0,5990.0
0.1,signflip_mu0p2,tea_fl,10,5,2,0,1.5387104760655483,0.32040350885800684,1.6365196773710982,0.8821868943970745,1.915731546548089,0.5426777645128229,0.09906230411730702,0.5300939322058784,0.36853002070393376,0.7128815312984997,0.5052664908547024,0.09543723097931262,0.4899390943218525,0.37669882744195665,0.6574121830261143,0.43261029037426874,0.1195332775247599,0.41460127343736625,0.2636354331159053,0.611118464180514,17.1,1.5951314818673865,17.5,15.0,19.0,0.30790917030500475,0.03713405594618116,0.31112714121837637,0.26073369230872845,0.36470501341710093,0.08235821106471117,0.005144493657007556,0.08238122048933881,0.07346878635601847,0.09104569339481437,15.070526938353044,0.7953494507604477,14.926510774664969,14.030684035583405,16.390859087985227,0.6621029109996921,0.05678221197891159,0.6630291244462243,0.5808971957187876,0.7625147737237409,4823.7,308.59720240684834,4718.5,4468.0,5390.0
0.1,signflip_mu0p2,arl_fl,10,5,2,0,2.1242741667996747,0.454586303656704,2.086378606622579,1.3962798430900412,2.9650579754502737,0.45367853141133496,0.09221611773144779,0.46011511498987046,0.29865424430641824,0.5704793545325106,0.4134998535139025,0.0852597346935778,0.40564492018682186,0.30435090103007023,0.5196050528666819,0.34312866183602514,0.09192715833187491,0.3526209130558605,0.21296570031507714,0.4504141924861556,22.3,1.766981104093143,22.5,19.0,25.0,0.25147831402364995,0.026346354824593885,0.2525626591696559,0.1998027971130937,0.2936585845256077,0.06901526633117404,0.0070041049247442965,0.0688580523552011,0.056212037064530984,0.07846408567077184,16.650590914230982,0.36271845519823614,16.64476026587758,15.85561556625224,17.110165414122108,0.8639456857911704,0.026336502940630432,0.8618750781115927,0.8220219685371092,0.896499170738267,5401.9,72.1440688252795,5389.5,5313.0,5538.0
0.1,signflip_mu0p4,fedavg,10,5,2,0,124.57912258003651,81.99298520685703,100.1926205185803,48.090593760128904,281.5376507436521,0.1013749039082806,0.01372686881408201,0.09472049689440994,0.08492881688757978,0.12420225822287678,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.01531965546255228,0.001872577223816236,0.01442080378250591,0.013046757164404224,0.01841339155749636,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,signflip_mu0p4,fedprox,10,5,2,0,126.20700903196366,77.36220992842931,102.43698103189129,51.19423429600284,264.4301987630688,0.09744755977475092,0.017989006083449874,0.09472049689440994,0.056455571919489446,0.12197437114380635,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.014761815816393704,0.002529388646700901,0.01442080378250591,0.008906443618339529,0.0181190073322053,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,signflip_mu0p4,random_trimmed_mean,10,5,2,0,22.177171908141577,11.990038988621913,18.99277711173579,4.422946344554209,45.88029130533974,0.11895997929086115,0.03521528609291863,0.1051110926269333,0.08934707903780069,0.1976202793585101,0.10502440174639818,0.03528130462599782,0.08333333333333333,0.08333333333333333,0.16425120772946858,0.024539592604736076,0.015629286195575024,0.015843777211511235,0.013669821240799159,0.0561332896605092,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,signflip_mu0p4,fedle_adapted,10,5,2,0,123.35313648649144,74.02709927506008,104.13445149530577,39.977759215344555,241.73548179780028,0.08462754572197564,0.021698512326103845,0.09139135937489253,0.043928923988154,0.10996563573883161,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.012947786682735399,0.0031274250876193667,0.013956328533500522,0.0070133963750985025,0.01651186790505676,19.6,2.590581230363393,20.0,15.0,22.0,0.21475067947135548,0.02492689819046996,0.21226551603929542,0.1673920763924799,0.2510704409241392,0.0678177625772244,0.005178192070333781,0.06649741349582652,0.060763890723451314,0.07566609518735642,17.678964681695224,0.3373245257450259,17.682655031829583,17.04808358709336,18.128804632123703,0.9271706222170899,0.016044357083548556,0.9258635570612039,0.9086881950044866,0.9522222486728402,5795.2,104.12684572193666,5787.0,5670.0,6003.0
0.1,signflip_mu0p4,tea_fl,10,5,2,5,2.4849523042476243,0.8399702675894901,2.4314686638240266,1.236900119801239,3.7211995156500426,0.44481027486372343,0.0953716554958963,0.4428930029833492,0.31195033626487323,0.5916149068322981,0.4146124511301701,0.10007929414760061,0.3948925664901741,0.2771896854212736,0.5661282590928438,0.3318852079426292,0.11431747105602406,0.29945633313071063,0.1897102159982613,0.5285155930369168,14.6,2.270584848790187,13.0,13.0,19.0,0.29128616758270526,0.025353479199221974,0.2894213391835297,0.25215943587489537,0.33293946475965724,0.07297456240813152,0.009104528496758076,0.0727340841957498,0.058285811984582686,0.0881585171419326,15.53597101457743,0.36337988523280296,15.66356561296031,15.044610983052591,15.945962987804673,0.7180754925629416,0.03038190047656269,0.7191489932669182,0.659467480009892,0.7536034115138592,5041.6,166.97318480655642,5019.5,4828.0,5339.0
0.1,signflip_mu0p4,arl_fl,10,5,2,0,17.01523744522212,2.6262935984744438,16.475766103012482,12.527922567233869,21.644022915903065,0.11005001415554358,0.02595673700322542,0.09775249740951694,0.08934707903780069,0.17382307294361096,0.09072506232864483,0.023374699471892402,0.08333333333333333,0.08333333333333333,0.1572506232864483,0.019417336253195742,0.01239733283406402,0.014841307915025189,0.013669821240799159,0.054335327078595036,21.0,1.4907119849998598,21.0,19.0,24.0,0.25198952181861733,0.027854173562002493,0.24653434194695015,0.19633448229979325,0.2935049568867597,0.07017245002921238,0.00729301899517999,0.07143675162418599,0.05878581198458052,0.0822644997430534,16.63627709597189,0.37250499383482977,16.677498931877437,15.859917140139984,17.207278228894523,0.8636976208508088,0.016173402405968002,0.8642301373490113,0.8417596986500279,0.8904223941232122,5418.2,68.75851462425096,5389.5,5344.0,5524.0
0.1,labelflip_mu0p2,fedavg,10,5,2,0,1.3022924318346139,0.3681993760174808,1.2798478868297218,0.7723982643723426,2.0235324150286846,0.581849400192312,0.09631573832060432,0.5804288221141511,0.386128364389234,0.7485773409208484,0.5559269261666284,0.08715621440728225,0.5705538331418972,0.37208985805598616,0.6780587953325988,0.5129528163018444,0.10795083510511969,0.5044344871474835,0.28206858829699744,0.6603583829577429,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,labelflip_mu0p2,fedprox,10,5,2,0,1.293527541876161,0.35120532937487603,1.2997524044279243,0.7164261752746294,1.980789665850053,0.5896153984644512,0.10303508746810643,0.5884565765889189,0.37111801242236025,0.7640972581479566,0.5663290977895272,0.09498896121231058,0.5864981494451476,0.35472683568199564,0.6778875678829003,0.528334864252194,0.12018992500029578,0.5375808917139998,0.2531775895549976,0.6791621880327163,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
0.1,labelflip_mu0p2,random_trimmed_mean,10,5,2,0,1.4756162493773224,0.36227016454119776,1.43177033709884,0.9475214866795073,2.091792180746516,0.5219375281463965,0.09193411309051851,0.5417077986179664,0.38250517598343686,0.6466632177961718,0.4794713706679755,0.07088033837093788,0.5025720250501743,0.36260321552441116,0.5588346010640722,0.42076350747423963,0.09506498884603479,0.4401631119394269,0.2523376234766391,0.529398560852839,17.0,1.9436506316151,17.0,14.0,20.0,0.2224479494266342,0.024261808254005722,0.21893344039135615,0.1793032400517513,0.26045642228088745,0.06862134499426278,0.004293263176048219,0.0687929161193105,0.058712037064530376,0.07453468281374012,17.46344112294742,0.2910028963102222,17.47347615324913,16.78527610910441,17.796865460842717,0.959574286631274,0.010001962534782388,0.9600234389426252,0.9434963616421554,0.981751690453692,5755.2,92.98482552426378,5757.0,5590.0,5944.0
